time,seconds_elapsed,z,y,x
1760471337535571700,4.00757177734375,-0.6980133056640625,-0.5754547119140625,-0.185760498046875
1760471337545534000,4.017533935546875,-0.7035675048828125,-0.5662841796875,-0.1830902099609375
1760471337555496000,4.027495849609375,-0.706512451171875,-0.55755615234375,-0.178070068359375
1760471337565458000,4.0374580078125,-0.7129974365234375,-0.550933837890625,-0.168853759765625
1760471337575421000,4.0474208984375,-0.7166290283203125,-0.5392913818359375,-0.1619110107421875
1760471337585383000,4.0573828125,-0.7097930908203125,-0.527923583984375,-0.153564453125
1760471337595345000,4.067344970703125,-0.701080322265625,-0.5295867919921875,-0.149261474609375
1760471337605307000,4.077306884765625,-0.6978607177734375,-0.539520263671875,-0.1520538330078125
1760471337615268900,4.087268798828125,-0.704559326171875,-0.5458831787109375,-0.169158935546875
1760471337625230800,4.09723095703125,-0.7154693603515625,-0.5487060546875,-0.1924285888671875
1760471337635192800,4.10719287109375,-0.7259979248046875,-0.551666259765625,-0.2024993896484375
1760471337645155800,4.11715576171875,-0.73590087890625,-0.5535430908203125,-0.2140045166015625
1760471337655118000,4.1271181640625,-0.74835205078125,-0.554534912109375,-0.22943115234375
1760471337665079800,4.137079833984375,-0.759246826171875,-0.558258056640625,-0.2356414794921875
1760471337675041800,4.147041748046875,-0.76287841796875,-0.5588531494140625,-0.2442474365234375
1760471337685004000,4.157004150390625,-0.76080322265625,-0.5592041015625,-0.2561492919921875
1760471337694965800,4.1669658203125,-0.7596588134765625,-0.559844970703125,-0.2593841552734375
1760471337704928000,4.176927978515625,-0.759674072265625,-0.5576934814453125,-0.260711669921875
1760471337714891000,4.18689111328125,-0.765869140625,-0.5587158203125,-0.27569580078125
1760471337724852700,4.196852783203125,-0.778564453125,-0.5640411376953125,-0.287261962890625
1760471337734815000,4.20681494140625,-0.7899322509765625,-0.5613250732421875,-0.2931671142578125
1760471337744777000,4.21677685546875,-0.7983551025390625,-0.5587158203125,-0.2918548583984375
1760471337754738700,4.22673876953125,-0.7995147705078125,-0.5498046875,-0.292816162109375
1760471337764701000,4.236700927734375,-0.799072265625,-0.537933349609375,-0.2968597412109375
1760471337774663000,4.246662841796875,-0.7960357666015625,-0.53717041015625,-0.30694580078125
1760471337784626000,4.2566259765625,-0.7980194091796875,-0.544677734375,-0.320892333984375
1760471337794588000,4.266587890625,-0.8054046630859375,-0.5565643310546875,-0.3382415771484375
1760471337804550000,4.2765498046875,-0.8134613037109375,-0.564208984375,-0.3629608154296875
1760471337814512000,4.28651220703125,-0.818206787109375,-0.562591552734375,-0.3710479736328125
1760471337824473900,4.296473876953125,-0.8235015869140625,-0.5531158447265625,-0.367919921875
1760471337834435800,4.306435791015625,-0.8174896240234375,-0.534210205078125,-0.3604278564453125
1760471337844397800,4.316397705078125,-0.80548095703125,-0.5096893310546875,-0.3440093994140625
1760471337854360800,4.32636083984375,-0.7914276123046875,-0.486480712890625,-0.336181640625
1760471337864322800,4.33632275390625,-0.7880859375,-0.4786834716796875,-0.3333587646484375
1760471337874285000,4.34628515625,-0.794891357421875,-0.4846038818359375,-0.322906494140625
1760471337884246800,4.356246826171875,-0.800994873046875,-0.4662628173828125,-0.326690673828125
1760471337894209000,4.366208984375,-0.80731201171875,-0.4422607421875,-0.3359527587890625
1760471337904171000,4.3761708984375,-0.8096160888671875,-0.429107666015625,-0.3177642822265625
1760471337914132700,4.3861328125,-0.8067474365234375,-0.4105682373046875,-0.3129730224609375
1760471337924095700,4.396095703125,-0.8037109375,-0.4016571044921875,-0.3201141357421875
1760471337934058000,4.40605810546875,-0.80108642578125,-0.3974609375,-0.328277587890625
1760471337944019700,4.416019775390625,-0.812255859375,-0.401947021484375,-0.3541717529296875
1760471337953982000,4.42598193359375,-0.828643798828125,-0.4163360595703125,-0.394378662109375
1760471337963944000,4.43594384765625,-0.84197998046875,-0.4216461181640625,-0.419677734375
1760471337973906000,4.445906005859375,-0.84918212890625,-0.401214599609375,-0.421051025390625
1760471337983868000,4.455867919921875,-0.85784912109375,-0.3795623779296875,-0.38909912109375
1760471337993830000,4.465829833984375,-0.8746490478515625,-0.3543243408203125,-0.3413848876953125
1760471338003793000,4.47579296875,-0.885223388671875,-0.3070831298828125,-0.29803466796875
1760471338013755000,4.4857548828125,-0.8888092041015625,-0.2631683349609375,-0.288543701171875
1760471338023716900,4.495716796875,-0.90045166015625,-0.247406005859375,-0.3193817138671875
1760471338033679000,4.50567919921875,-0.9236602783203125,-0.2667236328125,-0.3731842041015625
1760471338043640800,4.515640869140625,-0.9487152099609375,-0.3151397705078125,-0.4423065185546875
1760471338053602800,4.525602783203125,-0.9693145751953125,-0.3624420166015625,-0.5171051025390625
1760471338063565000,4.53556494140625,-0.9882659912109375,-0.406951904296875,-0.5820159912109375
1760471338073527800,4.54552783203125,-0.9969329833984375,-0.446319580078125,-0.623809814453125
1760471338083489800,4.55548974609375,-0.9920196533203125,-0.46575927734375,-0.6436614990234375
1760471338093452000,4.5654521484375,-0.9694976806640625,-0.4618072509765625,-0.645050048828125
1760471338103413800,4.575413818359375,-0.949615478515625,-0.4471282958984375,-0.626861572265625
1760471338113376000,4.5853759765625,-0.9449615478515625,-0.43505859375,-0.6050872802734375
1760471338123338000,4.595337890625,-0.955230712890625,-0.4199676513671875,-0.592864990234375
1760471338133299700,4.6052998046875,-0.978668212890625,-0.4110107421875,-0.58233642578125
1760471338143263000,4.615262939453125,-1.0041351318359375,-0.411651611328125,-0.5881500244140625
1760471338153225000,4.625224853515625,-1.023284912109375,-0.412261962890625,-0.603057861328125
1760471338163186700,4.635186767578125,-1.030242919921875,-0.414886474609375,-0.6139678955078125
1760471338173149000,4.64514892578125,-1.018646240234375,-0.4170074462890625,-0.6109161376953125
1760471338183107000,4.655107177734375,-0.98968505859375,-0.41510009765625,-0.5975189208984375
1760471338193069300,4.6650693359375,-0.9564361572265625,-0.4052734375,-0.5822296142578125
1760471338203031000,4.675031005859375,-0.9250335693359375,-0.39105224609375,-0.56512451171875
1760471338212993000,4.684992919921875,-0.9029998779296875,-0.3763580322265625,-0.5435791015625
1760471338222956300,4.694956298828125,-0.8927001953125,-0.3639678955078125,-0.5208587646484375
1760471338232918300,4.704918212890625,-0.89666748046875,-0.3584747314453125,-0.4973907470703125
1760471338242880000,4.7148798828125,-0.9141693115234375,-0.349456787109375,-0.4812164306640625
1760471338252842200,4.72484228515625,-0.9316864013671875,-0.3340606689453125,-0.47100830078125
1760471338262804200,4.73480419921875,-0.9452056884765625,-0.3277435302734375,-0.456634521484375
1760471338272766200,4.74476611328125,-0.9528656005859375,-0.328033447265625,-0.4446563720703125
1760471338282728200,4.754728271484375,-0.9487762451171875,-0.328125,-0.44403076171875
1760471338292690000,4.76468994140625,-0.944244384765625,-0.3296966552734375,-0.4499359130859375
1760471338302653200,4.774653076171875,-0.9403533935546875,-0.3402099609375,-0.4515380859375
1760471338312615200,4.784615234375,-0.9313201904296875,-0.355133056640625,-0.4567718505859375
1760471338322577200,4.7945771484375,-0.9234619140625,-0.36346435546875,-0.4666290283203125
1760471338332539100,4.8045390625,-0.9255523681640625,-0.3773345947265625,-0.477783203125
1760471338342501000,4.814501220703125,-0.93035888671875,-0.3948822021484375,-0.4921112060546875
1760471338352463400,4.82446337890625,-0.941162109375,-0.42095947265625,-0.521881103515625
1760471338362425000,4.834425048828125,-0.9597625732421875,-0.4532318115234375,-0.5672760009765625
1760471338372388000,4.84438818359375,-0.979461669921875,-0.4933624267578125,-0.6249237060546875
1760471338382350000,4.85435009765625,-0.9931182861328125,-0.5234527587890625,-0.683685302734375
1760471338392312000,4.86431201171875,-0.989593505859375,-0.5452880859375,-0.707672119140625
1760471338402274000,4.874274169921875,-0.9693145751953125,-0.5545196533203125,-0.703125
1760471338412236300,4.884236328125,-0.9602813720703125,-0.5709075927734375,-0.70880126953125
1760471338422198000,4.894197998046875,-0.9704742431640625,-0.605712890625,-0.7291412353515625
1760471338432160300,4.90416015625,-0.9825592041015625,-0.6366119384765625,-0.741363525390625
1760471338442122200,4.914122314453125,-0.9987335205078125,-0.663848876953125,-0.7825775146484375
1760471338452085200,4.924085205078125,-1.0184326171875,-0.6912841796875,-0.8391876220703125
1760471338462047000,4.934046875,-1.01806640625,-0.699676513671875,-0.879730224609375
1760471338472009200,4.94400927734375,-0.98846435546875,-0.700653076171875,-0.907989501953125
1760471338481971200,4.95397119140625,-0.9263916015625,-0.6671295166015625,-0.900390625
1760471338491933200,4.96393310546875,-0.8402252197265625,-0.6009521484375,-0.811767578125
1760471338501895200,4.973895263671875,-0.7904052734375,-0.5363311767578125,-0.652801513671875
1760471338511857200,4.983857177734375,-0.7384796142578125,-0.4574127197265625,-0.532501220703125
1760471338521819100,4.993819091796875,-0.696258544921875,-0.3543548583984375,-0.3587799072265625
1760471338531782100,5.0037822265625,-0.699371337890625,-0.2919921875,-0.17681884765625
1760471338541744000,5.013744140625,-0.7370758056640625,-0.221160888671875,-0.0522613525390625
1760471338551706000,5.0237060546875,-0.786590576171875,-0.1606292724609375,0.0692596435546875
1760471338561668000,5.033668212890625,-0.81768798828125,-0.1116180419921875,0.2105255126953125
1760471338571630300,5.04363037109375,-0.8118133544921875,-0.0802001953125,0.32855224609375
1760471338581592000,5.053592041015625,-0.772979736328125,-0.0610198974609375,0.424072265625
1760471338591554000,5.063553955078125,-0.7331695556640625,-0.0569915771484375,0.4779205322265625
1760471338601516300,5.073516357421875,-0.679412841796875,-0.0663909912109375,0.453643798828125
1760471338611479000,5.08347900390625,-0.616607666015625,-0.0958404541015625,0.426788330078125
1760471338621441000,5.09344091796875,-0.57086181640625,-0.14501953125,0.4419708251953125
1760471338631403300,5.1034033203125,-0.5472869873046875,-0.1702880859375,0.441619873046875
1760471338641365000,5.113364990234375,-0.5434722900390625,-0.173370361328125,0.446807861328125
1760471338651327200,5.1233271484375,-0.571197509765625,-0.18597412109375,0.46246337890625
1760471338661289200,5.133289306640625,-0.60894775390625,-0.1968994140625,0.4638671875
1760471338671251000,5.1432509765625,-0.64129638671875,-0.2041168212890625,0.458648681640625
1760471338681213200,5.153213134765625,-0.6649932861328125,-0.2243804931640625,0.4244232177734375
1760471338691176200,5.16317626953125,-0.670654296875,-0.2720489501953125,0.33221435546875
1760471338701138200,5.17313818359375,-0.6555633544921875,-0.32672119140625,0.24127197265625
1760471338711100200,5.18310009765625,-0.6223907470703125,-0.3764495849609375,0.19439697265625
1760471338721062100,5.193062255859375,-0.5900115966796875,-0.425048828125,0.1536407470703125
1760471338731024400,5.2030244140625,-0.5694580078125,-0.4690093994140625,0.0717620849609375
1760471338740986000,5.212986083984375,-0.5652923583984375,-0.520294189453125,-0.0310516357421875
1760471338750948000,5.222947998046875,-0.5731658935546875,-0.5758056640625,-0.1376800537109375
1760471338760911000,5.2329111328125,-0.5846710205078125,-0.6245574951171875,-0.2282562255859375
1760471338770873000,5.242873046875,-0.6125030517578125,-0.6502227783203125,-0.2665252685546875
1760471338780835000,5.2528349609375,-0.6212005615234375,-0.6736907958984375,-0.3127899169921875
1760471338790797300,5.26279736328125,-0.616180419921875,-0.702972412109375,-0.2967681884765625
1760471338800759000,5.272759033203125,-0.6305999755859375,-0.7249908447265625,-0.2650604248046875
1760471338810721300,5.28272119140625,-0.6528778076171875,-0.7088623046875,-0.25665283203125
1760471338820683300,5.292683349609375,-0.68780517578125,-0.69073486328125,-0.2410430908203125
1760471338830645000,5.30264501953125,-0.7277679443359375,-0.6685333251953125,-0.218414306640625
1760471338840608000,5.31260791015625,-0.7503814697265625,-0.6463470458984375,-0.2170257568359375
1760471338850570200,5.3225703125,-0.746185302734375,-0.6367645263671875,-0.218658447265625
1760471338860532000,5.332531982421875,-0.72052001953125,-0.6284027099609375,-0.2183380126953125
1760471338870494200,5.342494140625,-0.6932525634765625,-0.618804931640625,-0.23333740234375
1760471338880456200,5.352456298828125,-0.6827545166015625,-0.6215057373046875,-0.26007080078125
1760471338890418200,5.362418212890625,-0.685211181640625,-0.624267578125,-0.2870330810546875
1760471338900380200,5.372380126953125,-0.69586181640625,-0.61114501953125,-0.2965087890625
1760471338910342100,5.382342041015625,-0.71173095703125,-0.581573486328125,-0.2854461669921875
1760471338920305200,5.39230517578125,-0.727691650390625,-0.5444183349609375,-0.25665283203125
1760471338930267100,5.40226708984375,-0.7477264404296875,-0.5186767578125,-0.228759765625
1760471338940229000,5.41222900390625,-0.7653656005859375,-0.501861572265625,-0.2208404541015625
1760471338950191400,5.42219140625,-0.7758941650390625,-0.47637939453125,-0.2336273193359375
1760471338960153000,5.432153076171875,-0.791015625,-0.45721435546875,-0.2535400390625
1760471338970115000,5.442114990234375,-0.8073577880859375,-0.4595794677734375,-0.293060302734375
1760471338980077300,5.452077392578125,-0.811279296875,-0.45343017578125,-0.328094482421875
